0.0	0.0	0.0	0.0
0.0006957623813795465	0.5700299983292146	4.550910142560917e12	1.0
0.0011020580982462668	0.5696721990213658	4.548008751236349e12	2.0
0.0017450117644632385	0.5691060632979347	4.543418047627057e12	3.0
0.002761566381756274	0.5682111468535005	4.536161528803027e12	4.0
0.004366551751355857	0.5667986672509416	4.524708834471585e12	5.0
0.00689496378817969	0.5645746536717583	4.506677381588455e12	6.0
0.01086421020491985	0.5610860625614459	4.478396530314389e12	7.0
0.017061345424633872	0.5556461646476443	4.434305229514085e12	8.0
0.02665470113975361	0.547241275883928	4.3662019588078604e12	9.0
0.04131141346456052	0.5344380466235739	4.2625068551269995e12	10.0
0.06326049714011131	0.5153487479599562	4.1080087533369814e12	11.0
0.0951669044009592	0.48777560026462974	3.885086232843704e12	12.0
0.13960244617381046	0.4497122752530766	3.5778416409141895e12	13.0
0.1979398371212473	0.4003130067422833	3.179991567488079e12	14.0
0.26887912940486774	0.34107365180727595	2.704317920418675e12	15.0
0.34753773692792167	0.27639105897882693	2.1868270727776702e12	16.0
0.4263138960446184	0.21260143027143508	1.6785194478720137e12	17.0
0.49755579590676896	0.15571222707353377	1.2269786798396987e12	18.0
0.5562715198292283	0.109364452900431	8.603857125787274e11	19.0
0.601065063758213	0.07431854506717463	5.839633847734468e11	20.0
0.6332609855885674	0.04928987254270626	3.869661801106454e11	21.0
0.6554229265808904	0.03213771799765756	2.5216510630361853e11	22.0
0.6702272538588855	0.02071397638583038	1.624755871671718e11	23.0
0.6799193696413576	0.013249646084673678	1.0391150344506367e11	24.0
0.6861811339690694	0.008433268347552222	6.613948374532223e10	25.0
0.6901920991872859	0.005350641010168871	4.197109133239095e10	26.0
0.6927472129749888	0.003387921804171637	2.658577894470974e10	27.0
0.6943691979783431	0.0021423970288765703	1.6823515738342667e10	28.0
0.6953965394088307	0.0013536638253409756	1.0641977675352062e10	29.0
0.6960463233535752	0.0008548629275412678	6.732906567285225e9	30.0
0.6964569383593373	0.0005396841275700848	4.2629424427863874e9	31.0
0.6967162698240326	0.00034063759689569224	2.703101776888477e9	32.0
0.6968799969267462	0.00021497512677076672	1.7183514064265425e9	33.0
0.6969833415899696	0.0001356585448102063	1.0967938461797595e9	34.0
0.6970485635345798	8.560164493523945e-5	7.045290864981304e8	35.0
0.6970897221195693	5.401328881356106e-5	4.5699153201283574e8	36.0
0.6971156939475837	3.408055686629011e-5	3.007918687820463e8	37.0
0.6971320820651876	2.1503125961299046e-5	2.0223095989979953e8	38.0
0.6971424226672733	1.3567013997721428e-5	1.400410073083533e8	39.0
0.6971489473049268	8.559550586721005e-6	1.0080091483444235e8	40.0
0.6971530641362041	5.400008874825227e-6	7.60417379012433e7	41.0
0.6971556617063073	3.4064545548475022e-6	6.041961307983394e7	42.0
0.6971573006722631	2.148599540872391e-6	5.056266283364104e7	43.0
0.69715833479386	1.3549437855954058e-6	4.4343325442833625e7	44.0
0.697158987282065	8.541797049236017e-7	4.041917998030049e7	45.0
0.6971593989749225	5.382184713968439e-7	3.794603655709482e7	46.0
0.6971596587358063	3.388602278112035e-7	3.639006325922679e7	47.0
0.6971598226339439	2.1307360709663947e-7	3.5408309898645274e7	48.0
0.6971599260467176	1.337075859621676e-7	3.478886514559021e7	49.0
0.6971599912957825	8.750021867808358e-8	3.439802178036578e7	50.0
0.6971600324651656	5.8512462376673914e-8	3.415141615737349e7	51.0
0.6971600584412928	4.022242292153995e-8	3.3995818362137705e7	52.0
0.6971600748311222	2.8682187465411046e-8	3.389764254359506e7	53.0
0.6971600851724062	2.213688310404005e-8	3.383569740520115e7	54.0
0.6971600916973166	2.2179456435938463e-8	3.379661205820136e7	55.0
0.6971600958142595	2.220631776356491e-8	3.377194991050578e7	56.0
0.6971600984118816	2.2223265118240563e-8	3.3756387624709025e7	57.0
0.6971601000508875	2.2233956595305497e-8	3.374656607323227e7	58.0
0.697160101085073	2.2240699955719616e-8	3.374036526898315e7	59.0
0.6971601017377071	2.224495075740921e-8	3.373644676506498e7	60.0
0.6971601021497612	2.2247626538190565e-8	3.373396475032268e7	61.0
0.6971601024104269	2.2249304866790435e-8	3.3732383480568744e7	62.0
0.6971601025765971	2.225034801137343e-8	3.373136163793754e7	63.0
0.6971601026857165	2.2250981135351857e-8	3.373067865729513e7	64.0
0.6971601027652996	2.225134089911467e-8	3.3730187117270194e7	65.0
0.6971601028424741	2.2251504958462627e-8	3.372978091960588e7	66.0
0.6971601029588894	2.225150872719997e-8	3.3729372388632566e7	67.0
0.6971601032024455	2.2251353022593365e-8	3.3728873348533385e7	68.0
0.6971601037833759	2.225100424522121e-8	3.372817609583612e7	69.0
0.6971601052230504	2.225038713516513e-8	3.372713016484559e7	70.0
0.6971601088266555	2.2249368548827134e-8	3.372550988290667e7	71.0
0.6971601178690842	2.2247728774333626e-8	3.372296574262514e7	72.0
0.6971601405710881	2.2245114243503392e-8	3.371894917087855e7	73.0
0.6971601975663431	2.224096155760131e-8	3.371259464708697e7	74.0
0.6971603406245147	2.223437673969104e-8	3.3702534205198415e7	75.0
0.6971606995496934	2.2223944431581325e-8	3.368660548035895e7	76.0
0.6971615994613579	2.2207427805346335e-8	3.36613932859755e7	77.0
0.6971638533204935	2.21812992941413e-8	3.362151326718912e7	78.0
0.6971694885414094	2.214001298101347e-8	3.355850164524328e7	79.0
0.697183539974769	2.207489157046981e-8	3.345911746124658e7	80.0
0.6972184279415611	2.1972461082265806e-8	3.3302803581145994e7	81.0
0.6973044695245256	2.1812050727213966e-8	3.3058030086988583e7	82.0
0.6975144372509798	2.1562556056476385e-8	3.267736952213142e7	83.0
0.6980184387966909	2.117860746421331e-8	3.2091683830434937e7	84.0
0.6991977382297566	2.0597308545633923e-8	3.1205218853542987e7	85.0
0.70185178499842	1.973860732114695e-8	2.9896305087060533e7	86.0
0.7074882989425613	1.8515143377429216e-8	2.8032584386068244e7	87.0
0.7185033682225674	1.6858824012465627e-8	2.5511732904522046e7	88.0
0.7377351290396506	1.4765167958818295e-8	2.2328965427833192e7	89.0
0.7669003800696037	1.233671204097618e-8	1.864240005258538e7	90.0
0.8046224042046746	9.785608068686955e-9	1.4775617259911133e7	91.0
0.8461656053358345	7.369965991627256e-9	1.1119795575729288e7	92.0
0.8857116206442319	5.297313287700782e-9	7.987422573286348e6	93.0
0.9190909353744151	3.664097500180686e-9	5.522007704105695e6	94.0
0.9447900015644862	2.4613592584181423e-9	3.708020589227571e6	95.0
0.9633062120261169	1.6190541367922707e-9	2.438452862041819e6	96.0
0.976049526171392	1.0497178881206892e-9	1.5806959855912866e6	97.0
0.9845544604385029	6.740520621671658e-10	1.0148879451101803e6	98.0
0.9901173670010668	4.3010201795145205e-10	647534.2486391066	99.0
0.9937087658665937	2.7332395556340273e-10	411478.52881028684	100.0
0.9960080335477294	1.7324035324756596e-10	260797.91895619215	101.0
0.9974722226636257	1.0962194885773744e-10	165022.28476769294	102.0
0.9984014721960259	6.929263710242417e-11	104309.66234709663	103.0
0.9989899560493157	4.377095415056149e-11	65889.55539949084	104.0
0.9993621304639653	2.7637649713314278e-11	41602.94277631223	105.0
0.9995973023679551	1.7446167458427065e-11	26261.104415117767	106.0
0.9997458236649714	1.1010970498667165e-11	16573.873743496544	107.0
0.9998395892058258	6.948720481394298e-12	10458.781332408751	108.0
0.9998987731476165	4.3848510830672195e-12	6599.2783906356835	109.0
0.999936124406521	2.7668550216694442e-12	4163.642466258477	110.0
0.9999596949285037	1.7458475365631274e-12	2626.6792302025856	111.0
0.9999745683044554	1.1015871922471935e-12	1656.848975587807	112.0
0.999983953320487	6.950672165165438e-13	1044.898782149393	113.0
0.9999898750843477	4.3856281611665746e-13	658.7728981926281	114.0
0.9999936115519639	2.7671644072019193e-13	415.1393912754843	115.0
0.9999959691383707	1.7459707118330725e-13	261.41523146845464	116.0
0.9999974566886529	1.1016362312292742e-13	164.42112352576248	117.0
0.9999983952749318	6.950867401434246e-14	103.22169199339264	118.0
0.9999989874850289	4.385705891757378e-14	64.60734703029449	119.0
0.9999993611452114	2.7671953572030822e-14	40.243297025559215	120.0
0.999999596909195	1.7459830379610165e-14	24.87060264058142	121.0
