3.1622776601683795	-2.159042138773611e-77	1.288335343031562	-2.159042138773611e-77	0.9320549518722164	-1.727233711018889e-77	0.7919305652257719	-1.2954252832641667e-77	0.7229893359655741	-1.2954252832641667e-77
0.0	2.018433569398328	1.0795210693868056e-77	1.4602494711943457	-4.3180842775472223e-78	1.2407167482675592	8.636168555094445e-78	1.1327065999726829	4.3180842775472223e-78	1.0739325939940185
0.0	0.0	1.1347284240075117	1.1874731763254861e-77	1.1487374168964934	6.477126416320833e-78	1.115703865763216	1.5113294971415278e-77	1.0894314962722738	1.2954252832641667e-77
0.0	0.0	0.0	0.6098982019112776	-4.857844812240625e-78	0.7780594345370209	6.477126416320833e-78	0.8421526473606725	3.2385632081604167e-78	0.8715208233063336
0.0	0.0	0.0	0.0	0.3129999031571065	8.906048822441146e-78	0.472485824631098	1.2954252832641667e-77	0.5572269196593014	1.6732576575495486e-77
0.0	0.0	0.0	0.0	0.0	0.15135080404430426	3.3735033418337674e-78	0.2585755901953498	-7.82652775305434e-78	0.3256435174519561
0.0	0.0	0.0	0.0	0.0	0.0	0.06750181364810577	-1.0457860359684679e-77	0.1260033854764641	-1.7238602076770552e-77
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026849657778064702	-2.0738611793923085e-77	0.05311435569168355
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089674175509053	9.520395407582905e-78
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006524754662011798
